group,weight,mean_income,theil_within,group_variable
Maranhão,2588515.42166407,2177.330878946489,0.46637281761864874,state
Mato Grosso,1978857.30715148,3855.0205486940918,0.3575666161597729,state
Espírito Santo,1968707.55060253,3571.439598386038,0.41320846375365305,state
Paraíba,1678460.41482988,2640.811210368782,0.5206172768827898,state
Amazonas,1639132.24116629,2705.43697087009,0.45610531729292403,state
Distrito Federal,1556484.33737637,6464.376312837204,0.545999224127886,state
Mato Grosso do Sul,1416337.47065063,3657.9488046974984,0.34603929450250026,state
Rio Grande do Norte,1361202.26733068,2815.3258181385213,0.5243344827814529,state
Piauí,1306811.38887824,2443.8470503383605,0.5069009284360063,state
Alagoas,1168740.63155938,2419.3090578964834,0.4253524509977259,state
Sergipe,934508.82946048,2853.0389223845195,0.5882282809063594,state
Rondônia,800826.01093736,3411.693899055505,0.3920602580735137,state
Tocantins,749435.20063437,3173.088663611942,0.3891051124726447,state
Amapá,341729.11697455,3333.1284056384357,0.5822516445979985,state
Acre,314004.52332571,2816.6967783105524,0.37737758132953464,state
Roraima,305459.56113906,3377.6887989446864,0.5186259327368788,state
Médio completo ou equivalente,37919076.38171876,2665.630287143712,0.2595129543986919,education
Superior completo,25792592.82851708,6912.386283436623,0.4033764013061118,education
Fundamental incompleto ou equivalente,16037773.88791247,1964.6218054600201,0.32849707329967465,education
Superior incompleto ou equivalente,6743674.72243016,3174.220253676383,0.3223408684069917,education
Médio incompleto ou equivalente,6345753.38895881,2173.3751426909157,0.4017748309416387,education
Fundamental completo ou equivalente,6337753.30265246,2359.490115020581,0.3988196336350129,education
Sem instrução e menos de 1 ano de estudo,1508278.95415934,1603.9532256945022,0.35779156261715067,education
